name,team,position,gw1_minutes,gw2_minutes,gw3_minutes,gw4_minutes,gw5_minutes,gw6_minutes,gw7_minutes,gw8_minutes,gw9_minutes,gw10_minutes,gw11_minutes,gw12_minutes,gw13_minutes,gw14_minutes,gw15_minutes,gw16_minutes,gw17_minutes,gw18_minutes,gw19_minutes,gw20_minutes,gw21_minutes,gw22_minutes,gw23_minutes,gw24_minutes,gw25_minutes,gw26_minutes,gw27_minutes,gw28_minutes,gw29_minutes,gw30_minutes,gw31_minutes,gw32_minutes,gw33_minutes,gw34_minutes,gw35_minutes,gw36_minutes,gw37_minutes,gw38_minutes
Dominic Calvert-Lewin,8.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0,24.0,72.0,77.0,90.0,60.0,0.0,0.0,69.0,82.0,90.0,90.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,81.0,90.0,86.0,45.0,45.0,0
Dominic Sadi,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dominic Solanke,3.0,FWD,90.0,0.0,0.0,45.0,90.0,90.0,,90.0,90.0,90.0,88.0,90.0,44.0,88.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,87.0,90.0,89.0,87.0,90.0,90.0,90.0,88.0,89.0,90.0,90.0,90
Dominic Thompson,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Donny van de Beek,14.0,MID,12.0,3.0,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,25.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Douglas Luiz Soares de Paulo,2.0,MID,8.0,0.0,17.0,65.0,17.0,90.0,,46.0,90.0,90.0,90.0,61.0,90.0,90.0,90.0,82.0,90.0,81.0,66.0,90.0,87.0,90.0,90.0,66.0,90.0,90.0,90.0,90.0,86.0,90.0,90.0,90.0,90.0,90.0,84.0,90.0,86.0,90
Duje Caleta-Car,,,,,,,,0.0,,0.0,90.0,0.0,48.0,90.0,90.0,90.0,18.0,58.0,0.0,0.0,56.0,90.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,49.0,90.0,0.0,0.0,0.0,0.0,0
Dwight Gayle,15.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dwight McNeil,8.0,MID,60.0,63.0,33.0,85.0,90.0,8.0,,15.0,73.0,23.0,90.0,11.0,17.0,14.0,70.0,74.0,55.0,0.0,57.0,0.0,45.0,90.0,77.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
Eberechi Eze,7.0,MID,85.0,78.0,90.0,90.0,75.0,61.0,,,73.0,90.0,90.0,89.0,90.0,62.0,90.0,77.0,59.0,73.0,73.0,69.0,64.0,17.0,19.0,27.0,19.0,74.0,10.0,8.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
Ed Turns,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Eddie Nketiah,1.0,FWD,7.0,6.0,16.0,29.0,2.0,16.0,,12.0,10.0,1.0,8.0,,19.0,15.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,10.0,0.0,3.0,13.0,27.0,10
Ederson Santana de Moraes,13.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,0.0,90
Edouard Mendy,6.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,,,0.0,0.0,0.0,0.0,0.0,45.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,90.0,0.0,0
Eldin Jakupovic,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ellery Balcombe,4.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Elliot Anderson,15.0,MID,0.0,0.0,0.0,6.0,6.0,20.0,,0.0,31.0,6.0,0.0,18.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,23.0,,0.0,0.0,45.0,6.0,3.0,10.0,0.0,3.0,1.0,9.0,3.0,76.0,75
Ellis Simms,,,,,,,,,,,,,,,,,,,,,7.0,8.0,0.0,0.0,60.0,9.0,14.0,0.0,0.0,11.0,13.0,69.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,3
Emerson Leite de Souza Junior,18.0,DEF,86.0,81.0,90.0,90.0,90.0,90.0,,35.0,61.0,0.0,0.0,0.0,90.0,62.0,67.0,56.0,0.0,10.0,12.0,0.0,90.0,90.0,15.0,90.0,90.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,74.0,90
Emerson Palmieri dos Santos,6.0,DEF,0.0,0.0,0.0,45.0,5.0,90.0,,1.0,16.0,6.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,80.0,90.0,90.0,81.0,0.0,90.0,90.0,,87.0,0.0,0.0,0.0,0.0,45.0,1.0,90.0,90.0,19
Emil Krafth,15.0,DEF,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Emile Smith Rowe,1.0,MID,0.0,6.0,16.0,0.0,9.0,16.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,7.0,5.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,0.0,15
Emiliano BuendÃ­a Stati,2.0,MID,45.0,30.0,72.0,24.0,72.0,1.0,,23.0,26.0,90.0,24.0,32.0,70.0,60.0,78.0,73.0,85.0,81.0,90.0,80.0,68.0,90.0,59.0,66.0,29.0,90.0,79.0,90.0,75.0,74.0,90.0,90.0,90.0,75.0,80.0,67.0,25.0,21
Emiliano Marcondes,3.0,MID,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Emiliano MartÃ­nez Romero,2.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,34.0,90.0,90.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,45.0,90.0,90.0,90.0,90.0,90.0,90
Emmanuel Dennis,,,,,0.0,21.0,32.0,5.0,,2.0,28.0,70.0,69.0,0.0,0.0,34.0,78.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,20.0,45.0,78.0,66.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,18
Enock Mwepu,5.0,MID,14.0,25.0,5.0,20.0,62.0,83.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Enzo FernÃ¡ndez,,,,,,,,,,,,,,,,,,,,,,,,90.0,90.0,90.0,90.0,83.0,90.0,90.0,90.0,90.0,56.0,,78.0,70.0,90.0,90.0,90.0,90
Eric Bailly,14.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Eric Dier,18.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,81.0,90.0,33.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2.0,0.0,0.0,0
Erling Haaland,13.0,FWD,77.0,73.0,90.0,83.0,68.0,90.0,,90.0,90.0,90.0,90.0,,79.0,0.0,26.0,90.0,90.0,90.0,90.0,90.0,60.0,90.0,45.0,90.0,71.0,90.0,90.0,,0.0,68.0,45.0,,90.0,90.0,90.0,77.0,16.0,0
Ethan Ampadu,6.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Ethan Nwaneri,,,,,,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ethan Pinnock,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
Ethan Wady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0
Euan Pollock,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Evan Ferguson,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,70.0,65.0,24.0,0.0,33.0,72.0,,82.0,67.0,,0.0,24.0,38.0,,0.0,0.0,45.0,76.0,64.0,90
Ezri Konsa Ngoyo,2.0,DEF,90.0,1.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,81.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
Fabian SchÃ¤r,15.0,DEF,90.0,90.0,90.0,90.0,0.0,90.0,,90.0,82.0,90.0,90.0,90.0,90.0,82.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,0.0,90.0,90.0,90.0,90.0,90.0,73.0,90.0,90.0,90.0,90.0,90.0,90
Fabio Henrique Tavares,12.0,MID,58.0,90.0,31.0,90.0,90.0,90.0,,,90.0,21.0,72.0,32.0,90.0,60.0,90.0,90.0,90.0,0.0,90.0,67.0,8.0,0.0,90.0,90.0,19.0,78.0,64.0,,90.0,77.0,84.0,59.0,90.0,90.0,90.0,90.0,80.0,56
Fabio Silva,20.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Facundo Buonanotte,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.0,0.0,17.0,,14.0,0.0,,7.0,0.0,0.0,,87.0,34.0,45.0,13.0,45.0,90
Facundo Pellistri Rebollo,14.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6
Federico FernÃ¡ndez,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Felipe Augusto de Almeida Monteiro,,,,,,,,,,,,,,,,,,,,,,,,0.0,83.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,86.0,90.0,90.0,90.0,90.0,78.0,0
Filip Marschall,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Fin Stevens,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Flynn Downes,19.0,MID,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,73.0,87.0,76.0,26.0,0.0,0.0,0.0,10.0,0.0,8.0,1.0,23.0,71.0,0.0,15.0,0.0,,22.0,29.0,3.0,13.0,0.0,0.0,1.0,90.0,0.0,85
Francisco Jorge TomÃ¡s Oliveira,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Frank Onyeka,4.0,MID,0.0,10.0,0.0,0.0,22.0,31.0,,27.0,6.0,27.0,70.0,59.0,45.0,7.0,45.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,45.0,61.0,19.0,71.0,20.0,45.0,80
Fraser Forster,18.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,45.0,90.0,90.0,90.0,90.0,90.0,90
Frederico Rodrigues de Paula Santos,14.0,MID,52.0,45.0,19.0,1.0,3.0,23.0,,,20.0,0.0,90.0,90.0,38.0,11.0,0.0,0.0,13.0,29.0,22.0,90.0,19.0,90.0,90.0,58.0,,57.0,1.0,,8.0,14.0,11.0,,29.0,14.0,2.0,9.0,4.0,65
FrÃ©dÃ©ric Guilbert,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FÃ¡bio Ferreira Vieira,1.0,MID,0.0,0.0,0.0,0.0,0.0,16.0,,90.0,10.0,1.0,17.0,,7.0,27.0,0.0,75.0,2.0,0.0,0.0,1.0,0.0,13.0,9.0,11.0,0.0,83.0,13.0,0.0,4.0,0.0,5.0,56.0,0.0,0.0,0.0,0.0,20.0,15
FÃ¡bio Freitas Gouveia Carvalho,12.0,MID,12.0,11.0,17.0,45.0,19.0,45.0,,,45.0,0.0,17.0,56.0,61.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0
Gabriel Fernando de Jesus,1.0,FWD,82.0,83.0,90.0,88.0,87.0,90.0,,90.0,79.0,90.0,81.0,,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,59.0,79.0,66.0,90.0,80.0,90.0,86.0,76.0,90.0,90
Gabriel Martinelli Silva,1.0,MID,90.0,90.0,74.0,90.0,90.0,90.0,,77.0,90.0,90.0,90.0,,70.0,62.0,90.0,90.0,87.0,90.0,90.0,78.0,81.0,58.0,61.0,22.0,90.0,90.0,76.0,82.0,90.0,90.0,84.0,84.0,59.0,31.0,79.0,19.0,0.0,0
Gabriel dos Santos MagalhÃ£es,1.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,85.0,90.0,90.0,90.0,90.0,90.0,84.0,90.0,90.0,90.0,90
Garang Kuol,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gavin Bazunu,17.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0
George Abbott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
George Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
George Wickens,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Georginio Rutter,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,32.0,12.0,15.0,67.0,6.0,0.0,16.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Gianluca Scamacca,19.0,FWD,33.0,21.0,28.0,64.0,0.0,0.0,,20.0,65.0,79.0,86.0,90.0,73.0,56.0,45.0,90.0,0.0,90.0,67.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giulian Biancone,16.0,DEF,0.0,0.0,0.0,0.0,11.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GonÃ§alo Manuel Ganchinho Guedes,,,,32.0,80.0,82.0,74.0,45.0,,69.0,57.0,45.0,0.0,32.0,0.0,7.0,73.0,90.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Granit Xhaka,1.0,MID,90.0,90.0,87.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,,90.0,74.0,90.0,15.0,90.0,90.0,90.0,90.0,90.0,90.0,80.0,78.0,90.0,6.0,90.0,90.0,85.0,90.0,90.0,0.0,59.0,90.0,90.0,59.0,62.0,74
Gustavo Henrique Furtado Scarpa,,,,,,,,,,,,,,,,,,,,,19.0,54.0,30.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hakim Ziyech,6.0,MID,0.0,0.0,26.0,0.0,90.0,0.0,,,0.0,4.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,18.0,68.0,88.0,90.0,59.0,23.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,34.0,,0.0,11.0,14.0,17.0,0.0,0
Halil DerviÅoÄlu,4.0,FWD,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hamed TraorÃ¨,,,,,,,,,,,,,,,,,,,,,,,,60.0,90.0,80.0,75.0,0.0,0.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hamza Choudhury,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Harrison Ashby,19.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Harrison Reed,9.0,MID,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,70.0,45.0,72.0,90.0,90.0,90.0,0.0,90.0,61.0,90.0,90.0,64.0,90.0,90.0,90.0,45.0,90.0,90.0,,68.0,45.0,84.0,81.0,82.0,75.0,76.0,90.0,90.0,24
Harry Arter,16.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Harry Kane,18.0,FWD,90.0,90.0,90.0,90.0,90.0,77.0,,90.0,90.0,89.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
Harry Maguire,14.0,DEF,90.0,90.0,0.0,0.0,0.0,10.0,,,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,13.0,1.0,90.0,1.0,0.0,3.0,90.0,0.0,,0.0,1.0,,0.0,90.0,90.0,,0.0,4.0,0.0,9.0,0.0,90
Harry Souttar,,,,,,,,,,,,,,,,,,,,,,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,90.0,0
Harry Toffolo,16.0,DEF,90.0,90.0,90.0,90.0,21.0,0.0,,0.0,0.0,90.0,88.0,17.0,0.0,0.0,0.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,60.0,90.0,0.0,0.0,4.0,0.0,9.0,1.0,0.0,45
Harry Wilson,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.0,28.0,5.0,62.0,23.0,75.0,58.0,9.0,0.0,24.0,1.0,3.0,15.0,5.0,61.0,7.0,15.0,14.0,,2.0,5.0,90.0,85.0,16.0,75.0,81.0,77.0,79.0,65
Harry Winks,18.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Harvey Barnes,11.0,MID,0.0,0.0,75.0,90.0,90.0,45.0,,90.0,90.0,90.0,84.0,84.0,78.0,90.0,90.0,90.0,70.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,45.0,24.0,90.0,90.0,71.0,0.0,0.0,69.0,87.0,90.0,60.0,27.0,90
Harvey Davies,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Harvey Elliott,12.0,MID,39.0,78.0,90.0,45.0,90.0,79.0,,,31.0,9.0,72.0,33.0,90.0,59.0,73.0,67.0,23.0,85.0,45.0,21.0,81.0,13.0,1.0,31.0,45.0,84.0,45.0,,69.0,0.0,0.0,0.0,0.0,62.0,0.0,2.0,9.0,33
Harvey Griffiths,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Harvey Vale,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Harvey White,18.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Haydon Roberts,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Hugo Bueno LÃ³pez,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,90.0,90.0,90.0,90.0,90.0,58.0,72.0,78.0,82.0,80.0,0.0,45.0,61.0,90.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,78.0,90.0,0.0,28.0,0.0,45
Hugo Lloris,18.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,45.0,0.0,0.0,0.0,0.0,0.0,0
Hwang Hee-chan,20.0,MID,84.0,57.0,9.0,6.0,0.0,8.0,,20.0,0.0,33.0,8.0,15.0,10.0,0.0,67.0,0.0,59.0,90.0,58.0,72.0,45.0,41.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,27.0,26.0,32.0,78.0,45.0,22.0,45.0,73.0,66
